tag,hlj_id,requirement_id,model,version,cluster_id
appspecificoverrides,REQ-016-HLJ-Chunk_1-Item_4-v1.0,req-016,meta70b,tags_v1,tags_v1_461
2fa,REQ-016-HLJ-Chunk_1-Item_5-v1.0,req-016,meta70b,tags_v1,tags_v1_348
2fa,REQ-016-HLJ-Chunk_1-Item_6-v1.0,req-016,meta70b,tags_v1,tags_v1_348
2fa,REQ-016-HLJ-Chunk_1-Item_7-v1.0,req-016,meta70b,tags_v1,tags_v1_348
2fa,REQ-016-HLJ-Chunk_1-Item_8-v1.0,req-016,meta70b,tags_v1,tags_v1_348
compliancereporting,REQ-016-HLJ-Chunk_1-Item_8-v1.0,req-016,meta70b,tags_v1,tags_v1_12
creditworthiness,REQ-011-HLJ-Chunk_1-Item_1-v1.0,req-011,meta70b,tags_v1,tags_v1_249
checkout,REQ-011-HLJ-Chunk_1-Item_1-v1.0,req-011,meta70b,tags_v1,tags_v1_462
compliance,REQ-011-HLJ-Chunk_1-Item_1-v1.0,req-011,meta70b,tags_v1,tags_v1_12
emi,REQ-011-HLJ-Chunk_1-Item_2-v1.0,req-011,meta70b,tags_v1,tags_v1_251
creditworthiness,REQ-011-HLJ-Chunk_1-Item_2-v1.0,req-011,meta70b,tags_v1,tags_v1_249
performance,REQ-011-HLJ-Chunk_1-Item_3-v1.0,req-011,meta70b,tags_v1,tags_v1_65
checkout,REQ-011-HLJ-Chunk_1-Item_3-v1.0,req-011,meta70b,tags_v1,tags_v1_462
creditworthiness,REQ-011-HLJ-Chunk_1-Item_4-v1.0,req-011,meta70b,tags_v1,tags_v1_249
overrides,REQ-011-HLJ-Chunk_1-Item_5-v1.0,req-011,meta70b,tags_v1,tags_v1_231
support,REQ-011-HLJ-Chunk_1-Item_5-v1.0,req-011,meta70b,tags_v1,tags_v1_56
emi,REQ-011-HLJ-Chunk_2-Item_6-v1.0,req-011,meta70b,tags_v1,tags_v1_251
disclosure,REQ-011-HLJ-Chunk_2-Item_6-v1.0,req-011,meta70b,tags_v1,tags_v1_463
transparency,REQ-011-HLJ-Chunk_2-Item_6-v1.0,req-011,meta70b,tags_v1,tags_v1_123
emi,REQ-011-HLJ-Chunk_2-Item_7-v1.0,req-011,meta70b,tags_v1,tags_v1_251
calculator,REQ-011-HLJ-Chunk_2-Item_7-v1.0,req-011,meta70b,tags_v1,tags_v1_464
compliance,REQ-011-HLJ-Chunk_2-Item_8-v1.0,req-011,meta70b,tags_v1,tags_v1_12
transparency,REQ-011-HLJ-Chunk_2-Item_8-v1.0,req-011,meta70b,tags_v1,tags_v1_123
compliance,REQ-011-HLJ-Chunk_2-Item_9-v1.0,req-011,meta70b,tags_v1,tags_v1_12
consent,REQ-011-HLJ-Chunk_2-Item_9-v1.0,req-011,meta70b,tags_v1,tags_v1_15
analytics,REQ-011-HLJ-Chunk_2-Item_10-v1.0,req-011,meta70b,tags_v1,tags_v1_32
emi,REQ-011-HLJ-Chunk_2-Item_10-v1.0,req-011,meta70b,tags_v1,tags_v1_251
integration,REQ-008-HLJ-Chunk_1-Item_1-v1.0,req-008,gpt41,tags_v2,tags_v2_0
aggregation,REQ-008-HLJ-Chunk_1-Item_2-v1.0,req-008,gpt41,tags_v2,tags_v2_1
normalization,REQ-008-HLJ-Chunk_1-Item_2-v1.0,req-008,gpt41,tags_v2,tags_v2_2
eligibility,REQ-008-HLJ-Chunk_1-Item_3-v1.0,req-008,gpt41,tags_v2,tags_v2_3
risk,REQ-008-HLJ-Chunk_1-Item_3-v1.0,req-008,gpt41,tags_v2,tags_v2_4
admin,REQ-008-HLJ-Chunk_1-Item_4-v1.0,req-008,gpt41,tags_v2,tags_v2_5
eligibility,REQ-008-HLJ-Chunk_1-Item_5-v1.0,req-008,gpt41,tags_v2,tags_v2_3
kyc,REQ-008-HLJ-Chunk_1-Item_6-v1.0,req-008,gpt41,tags_v2,tags_v2_6
aml,REQ-008-HLJ-Chunk_1-Item_6-v1.0,req-008,gpt41,tags_v2,tags_v2_7
fraud,REQ-008-HLJ-Chunk_1-Item_7-v1.0,req-008,gpt41,tags_v2,tags_v2_8
detection,REQ-008-HLJ-Chunk_1-Item_7-v1.0,req-008,gpt41,tags_v2,tags_v2_9
consent,REQ-008-HLJ-Chunk_1-Item_8-v1.0,req-008,gpt41,tags_v2,tags_v2_10
user experience,REQ-008-HLJ-Chunk_1-Item_8-v1.0,req-008,gpt41,tags_v2,tags_v2_11
dispute,REQ-008-HLJ-Chunk_1-Item_9-v1.0,req-008,gpt41,tags_v2,tags_v2_12
compliance,REQ-008-HLJ-Chunk_1-Item_10-v1.0,req-008,gpt41,tags_v2,tags_v2_13
privacy,REQ-008-HLJ-Chunk_1-Item_10-v1.0,req-008,gpt41,tags_v2,tags_v2_14
encryption,REQ-008-HLJ-Chunk_2-Item_1-v1.0,req-008,gpt41,tags_v2,tags_v2_15
rbac,REQ-008-HLJ-Chunk_2-Item_1-v1.0,req-008,gpt41,tags_v2,tags_v2_16
monitoring,REQ-008-HLJ-Chunk_2-Item_2-v1.0,req-008,gpt41,tags_v2,tags_v2_17
audit,REQ-008-HLJ-Chunk_2-Item_3-v1.0,req-008,gpt41,tags_v2,tags_v2_18
parallel,REQ-030-HLJ-Chunk_1-Item_1-v1.0,req-030,gpt41,tags_v2,tags_v2_19
staging,REQ-030-HLJ-Chunk_1-Item_1-v1.0,req-030,gpt41,tags_v2,tags_v2_20
ci/cd,REQ-030-HLJ-Chunk_1-Item_2-v1.0,req-030,gpt41,tags_v2,tags_v2_21
blocking,REQ-030-HLJ-Chunk_1-Item_2-v1.0,req-030,gpt41,tags_v2,tags_v2_22
coverage,REQ-030-HLJ-Chunk_1-Item_3-v1.0,req-030,gpt41,tags_v2,tags_v2_23
analytics,REQ-030-HLJ-Chunk_1-Item_3-v1.0,req-030,gpt41,tags_v2,tags_v2_24
coverage,REQ-030-HLJ-Chunk_1-Item_4-v1.0,req-030,gpt41,tags_v2,tags_v2_23
visualization,REQ-030-HLJ-Chunk_1-Item_4-v1.0,req-030,gpt41,tags_v2,tags_v2_25
logs,REQ-030-HLJ-Chunk_1-Item_5-v1.0,req-030,gpt41,tags_v2,tags_v2_26
screenshots,REQ-030-HLJ-Chunk_1-Item_5-v1.0,req-030,gpt41,tags_v2,tags_v2_27
video,REQ-030-HLJ-Chunk_1-Item_5-v1.0,req-030,gpt41,tags_v2,tags_v2_28
flakiness,REQ-030-HLJ-Chunk_1-Item_6-v1.0,req-030,gpt41,tags_v2,tags_v2_29
recommendations,REQ-030-HLJ-Chunk_1-Item_6-v1.0,req-030,gpt41,tags_v2,tags_v2_30
flakiness,REQ-030-HLJ-Chunk_1-Item_7-v1.0,req-030,gpt41,tags_v2,tags_v2_29
headless,REQ-030-HLJ-Chunk_1-Item_7-v1.0,req-030,gpt41,tags_v2,tags_v2_31
quarantine,REQ-030-HLJ-Chunk_1-Item_8-v1.0,req-030,gpt41,tags_v2,tags_v2_32
flakiness,REQ-030-HLJ-Chunk_1-Item_8-v1.0,req-030,gpt41,tags_v2,tags_v2_29
documentation,REQ-030-HLJ-Chunk_1-Item_9-v1.0,req-030,gpt41,tags_v2,tags_v2_33
browser-matrix,REQ-030-HLJ-Chunk_1-Item_10-v1.0,req-030,gpt41,tags_v2,tags_v2_34
communication,REQ-030-HLJ-Chunk_1-Item_10-v1.0,req-030,gpt41,tags_v2,tags_v2_35
security,REQ-030-HLJ-Chunk_2-Item_1-v1.0,req-030,gpt41,tags_v2,tags_v2_36
artifacts,REQ-030-HLJ-Chunk_2-Item_1-v1.0,req-030,gpt41,tags_v2,tags_v2_37
accessibility,REQ-030-HLJ-Chunk_2-Item_2-v1.0,req-030,gpt41,tags_v2,tags_v2_38
compliance,REQ-030-HLJ-Chunk_2-Item_2-v1.0,req-030,gpt41,tags_v2,tags_v2_13
enforcement,REQ-006-HLJ-Chunk_1-Item_4-v1.0,req-006,gpt41,tags_v2,tags_v2_39
feedback,REQ-006-HLJ-Chunk_1-Item_5-v1.0,req-006,gpt41,tags_v2,tags_v2_40
compliance,REQ-006-HLJ-Chunk_1-Item_6-v1.0,req-006,gpt41,tags_v2,tags_v2_13
logs,REQ-006-HLJ-Chunk_1-Item_6-v1.0,req-006,gpt41,tags_v2,tags_v2_26
monitoring,REQ-006-HLJ-Chunk_1-Item_7-v1.0,req-006,gpt41,tags_v2,tags_v2_17
monitoring,REQ-006-HLJ-Chunk_1-Item_8-v1.0,req-006,gpt41,tags_v2,tags_v2_17
reporting,REQ-006-HLJ-Chunk_1-Item_9-v1.0,req-006,gpt41,tags_v2,tags_v2_41
compliance,REQ-006-HLJ-Chunk_1-Item_9-v1.0,req-006,gpt41,tags_v2,tags_v2_13
security,REQ-006-HLJ-Chunk_1-Item_10-v1.0,req-006,gpt41,tags_v2,tags_v2_36
support,REQ-006-HLJ-Chunk_2-Item_1-v1.0,req-006,gpt41,tags_v2,tags_v2_42
security,REQ-006-HLJ-Chunk_2-Item_3-v1.0,req-006,gpt41,tags_v2,tags_v2_36
security,REQ-006-HLJ-Chunk_2-Item_4-v1.0,req-006,gpt41,tags_v2,tags_v2_36
compliance,REQ-006-HLJ-Chunk_2-Item_4-v1.0,req-006,gpt41,tags_v2,tags_v2_13
rollout,REQ-006-HLJ-Chunk_2-Item_5-v1.0,req-006,gpt41,tags_v2,tags_v2_43
testing,REQ-006-HLJ-Chunk_2-Item_6-v1.0,req-006,gpt41,tags_v2,tags_v2_44
documentation,REQ-006-HLJ-Chunk_2-Item_7-v1.0,req-006,gpt41,tags_v2,tags_v2_33
migration,REQ-006-HLJ-Chunk_2-Item_8-v1.0,req-006,gpt41,tags_v2,tags_v2_45
compatibility,REQ-006-HLJ-Chunk_2-Item_8-v1.0,req-006,gpt41,tags_v2,tags_v2_46
performance,REQ-006-HLJ-Chunk_2-Item_9-v1.0,req-006,gpt41,tags_v2,tags_v2_47
compliance,REQ-006-HLJ-Chunk_2-Item_10-v1.0,req-006,gpt41,tags_v2,tags_v2_13
legal,REQ-006-HLJ-Chunk_2-Item_10-v1.0,req-006,gpt41,tags_v2,tags_v2_48
api,REQ-001-HLJ-Chunk_1-Item_1-v1.0,req-001,gpt41,tags_v2,tags_v2_49
rest,REQ-001-HLJ-Chunk_1-Item_1-v1.0,req-001,gpt41,tags_v2,tags_v2_50
api,REQ-001-HLJ-Chunk_1-Item_2-v1.0,req-001,gpt41,tags_v2,tags_v2_49
filter,REQ-001-HLJ-Chunk_1-Item_2-v1.0,req-001,gpt41,tags_v2,tags_v2_51
pagination,REQ-001-HLJ-Chunk_1-Item_2-v1.0,req-001,gpt41,tags_v2,tags_v2_52
openapi,REQ-001-HLJ-Chunk_1-Item_3-v1.0,req-001,gpt41,tags_v2,tags_v2_53
compliance,REQ-001-HLJ-Chunk_1-Item_3-v1.0,req-001,gpt41,tags_v2,tags_v2_13
deduplication,REQ-001-HLJ-Chunk_1-Item_4-v1.0,req-001,gpt41,tags_v2,tags_v2_54
schema,REQ-001-HLJ-Chunk_1-Item_4-v1.0,req-001,gpt41,tags_v2,tags_v2_55
data,REQ-001-HLJ-Chunk_1-Item_4-v1.0,req-001,gpt41,tags_v2,tags_v2_56
timezone,REQ-001-HLJ-Chunk_1-Item_5-v1.0,req-001,gpt41,tags_v2,tags_v2_57
data,REQ-001-HLJ-Chunk_1-Item_5-v1.0,req-001,gpt41,tags_v2,tags_v2_56
metadata,REQ-001-HLJ-Chunk_1-Item_5-v1.0,req-001,gpt41,tags_v2,tags_v2_58
oauth,REQ-001-HLJ-Chunk_1-Item_6-v1.0,req-001,gpt41,tags_v2,tags_v2_59
security,REQ-001-HLJ-Chunk_1-Item_6-v1.0,req-001,gpt41,tags_v2,tags_v2_36
authentication,REQ-001-HLJ-Chunk_1-Item_6-v1.0,req-001,gpt41,tags_v2,tags_v2_60
compliance,REQ-001-HLJ-Chunk_1-Item_7-v1.0,req-001,gpt41,tags_v2,tags_v2_13
audit,REQ-001-HLJ-Chunk_1-Item_7-v1.0,req-001,gpt41,tags_v2,tags_v2_18
error,REQ-001-HLJ-Chunk_1-Item_8-v1.0,req-001,gpt41,tags_v2,tags_v2_61
performance,REQ-001-HLJ-Chunk_1-Item_9-v1.0,req-001,gpt41,tags_v2,tags_v2_47
latency,REQ-001-HLJ-Chunk_1-Item_9-v1.0,req-001,gpt41,tags_v2,tags_v2_62
documentation,REQ-001-HLJ-Chunk_1-Item_10-v1.0,req-001,gpt41,tags_v2,tags_v2_33
integration,REQ-001-HLJ-Chunk_1-Item_10-v1.0,req-001,gpt41,tags_v2,tags_v2_0
support,REQ-001-HLJ-Chunk_1-Item_10-v1.0,req-001,gpt41,tags_v2,tags_v2_42
aml,REQ-007-HLJ-Chunk_1-Item_1-v1.0,req-007,gpt41,tags_v2,tags_v2_7
screening,REQ-007-HLJ-Chunk_1-Item_1-v1.0,req-007,gpt41,tags_v2,tags_v2_63
performance,REQ-007-HLJ-Chunk_1-Item_2-v1.0,req-007,gpt41,tags_v2,tags_v2_47
aml,REQ-007-HLJ-Chunk_1-Item_2-v1.0,req-007,gpt41,tags_v2,tags_v2_7
aml,REQ-007-HLJ-Chunk_1-Item_3-v1.0,req-007,gpt41,tags_v2,tags_v2_7
integration,REQ-007-HLJ-Chunk_1-Item_3-v1.0,req-007,gpt41,tags_v2,tags_v2_0
aml,REQ-007-HLJ-Chunk_1-Item_4-v1.0,req-007,gpt41,tags_v2,tags_v2_7
aml,REQ-007-HLJ-Chunk_1-Item_5-v1.0,req-007,gpt41,tags_v2,tags_v2_7
notification,REQ-007-HLJ-Chunk_1-Item_5-v1.0,req-007,gpt41,tags_v2,tags_v2_64
audit,REQ-007-HLJ-Chunk_1-Item_6-v1.0,req-007,gpt41,tags_v2,tags_v2_18
logs,REQ-007-HLJ-Chunk_1-Item_6-v1.0,req-007,gpt41,tags_v2,tags_v2_26
aml,REQ-007-HLJ-Chunk_1-Item_7-v1.0,req-007,gpt41,tags_v2,tags_v2_7
audit,REQ-007-HLJ-Chunk_1-Item_8-v1.0,req-007,gpt41,tags_v2,tags_v2_18
security,REQ-007-HLJ-Chunk_1-Item_8-v1.0,req-007,gpt41,tags_v2,tags_v2_36
dashboard,REQ-007-HLJ-Chunk_1-Item_9-v1.0,req-007,gpt41,tags_v2,tags_v2_65
compliance,REQ-007-HLJ-Chunk_1-Item_9-v1.0,req-007,gpt41,tags_v2,tags_v2_13
security,REQ-007-HLJ-Chunk_2-Item_1-v1.0,req-007,gpt41,tags_v2,tags_v2_36
encryption,REQ-007-HLJ-Chunk_2-Item_1-v1.0,req-007,gpt41,tags_v2,tags_v2_15
scheduled payments,REQ-009-HLJ-Chunk_1-Item_1-v1.0,req-009,gpt41,tags_v2,tags_v2_66
ui,REQ-009-HLJ-Chunk_1-Item_1-v1.0,req-009,gpt41,tags_v2,tags_v2_67
fx,REQ-009-HLJ-Chunk_1-Item_2-v1.0,req-009,gpt41,tags_v2,tags_v2_68
lock,REQ-009-HLJ-Chunk_1-Item_2-v1.0,req-009,gpt41,tags_v2,tags_v2_69
fx,REQ-009-HLJ-Chunk_1-Item_3-v1.0,req-009,gpt41,tags_v2,tags_v2_68
ui,REQ-009-HLJ-Chunk_1-Item_3-v1.0,req-009,gpt41,tags_v2,tags_v2_67
fx,REQ-009-HLJ-Chunk_1-Item_4-v1.0,req-009,gpt41,tags_v2,tags_v2_68
api,REQ-009-HLJ-Chunk_1-Item_4-v1.0,req-009,gpt41,tags_v2,tags_v2_49
fx,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v2,tags_v2_68
notification,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v2,tags_v2_64
audit,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v2,tags_v2_18
fx,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v2,tags_v2_68
fx,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v2,tags_v2_68
validation,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v2,tags_v2_70
scheduled payments,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v2,tags_v2_66
refund,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v2,tags_v2_71
fx,REQ-009-HLJ-Chunk_1-Item_9-v1.0,req-009,gpt41,tags_v2,tags_v2_68
compliance,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v2,tags_v2_13
documentation,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v2,tags_v2_33
audit,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v2,tags_v2_18
compliance,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v2,tags_v2_13
notification,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v2,tags_v2_64
usability,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v2,tags_v2_72
compliance,REQ-009-HLJ-Chunk_2-Item_3-v1.0,req-009,gpt41,tags_v2,tags_v2_13
fx,REQ-009-HLJ-Chunk_2-Item_4-v1.0,req-009,gpt41,tags_v2,tags_v2_68
scheduled payments,REQ-009-HLJ-Chunk_2-Item_5-v1.0,req-009,gpt41,tags_v2,tags_v2_66
fx,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v2,tags_v2_68
api,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v2,tags_v2_49
sla,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v2,tags_v2_73
compliance,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v2,tags_v2_13
beta,REQ-009-HLJ-Chunk_2-Item_8-v1.0,req-009,gpt41,tags_v2,tags_v2_74
documentation,REQ-009-HLJ-Chunk_2-Item_9-v1.0,req-009,gpt41,tags_v2,tags_v2_33
delivery,REQ-009-HLJ-Chunk_2-Item_10-v1.0,req-009,gpt41,tags_v2,tags_v2_75
integration,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v2,tags_v2_0
oracle,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v2,tags_v2_76
usability,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v2,tags_v2_72
ui,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v2,tags_v2_67
usability,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v2,tags_v2_72
advanced,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v2,tags_v2_77
notification,REQ-014-HLJ-Chunk_1-Item_5-v1.0,req-014,gpt41,tags_v2,tags_v2_64
usability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v2,tags_v2_72
reliability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v2,tags_v2_78
security,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v2,tags_v2_36
blocking,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v2,tags_v2_22
security,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v2,tags_v2_36
compliance,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v2,tags_v2_13
audit,REQ-014-HLJ-Chunk_1-Item_9-v1.0,req-014,gpt41,tags_v2,tags_v2_18
documentation,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v2,tags_v2_33
support,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v2,tags_v2_42
engine,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v2,tags_v2_79
batch,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v2,tags_v2_80
logs,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v2,tags_v2_26
audit,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v2,tags_v2_18
batch,REQ-013-HLJ-Chunk_1-Item_3-v1.0,req-013,gpt41,tags_v2,tags_v2_80
failure,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v2,tags_v2_81
rollback,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v2,tags_v2_43
atomicity,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v2,tags_v2_82
rollback,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v2,tags_v2_43
retry,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v2,tags_v2_83
partial,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v2,tags_v2_84
logs,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v2,tags_v2_26
exception,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v2,tags_v2_85
audit,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v2,tags_v2_18
logs,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v2,tags_v2_26
reporting,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v2,tags_v2_41
exception,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v2,tags_v2_85
dashboard,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v2,tags_v2_65
admin,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v2,tags_v2_5
notification,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v2,tags_v2_64
status,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v2,tags_v2_86
notification,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v2,tags_v2_64
rollback,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v2,tags_v2_43
compliance,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v2,tags_v2_13
security,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v2,tags_v2_36
security,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v2,tags_v2_36
access,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v2,tags_v2_87
instrumentation,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v2,tags_v2_88
timing,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v2,tags_v2_89
reporting,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v2,tags_v2_41
segmentation,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v2,tags_v2_90
metrics,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v2,tags_v2_91
visualization,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v2,tags_v2_25
alert,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v2,tags_v2_92
diagnostics,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v2,tags_v2_93
alert,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v2,tags_v2_92
sla,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v2,tags_v2_73
regression,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,gpt41,tags_v2,tags_v2_94
remediation,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,gpt41,tags_v2,tags_v2_95
resilience,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v2,tags_v2_96
external,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v2,tags_v2_97
prompt,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v2,tags_v2_98
usability,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v2,tags_v2_72
privacy,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v2,tags_v2_14
compliance,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v2,tags_v2_13
transparency,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v2,tags_v2_99
privacy,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v2,tags_v2_14
analytics,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,gpt41,tags_v2,tags_v2_24
audit,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v2,tags_v2_18
logs,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v2,tags_v2_26
retention,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v2,tags_v2_100
compliance,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v2,tags_v2_13
export,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v2,tags_v2_101
roles,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v2,tags_v2_102
filter,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v2,tags_v2_51
export,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v2,tags_v2_101
privacy,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v2,tags_v2_14
masking,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v2,tags_v2_103
audit,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,gpt41,tags_v2,tags_v2_18
anomaly,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,gpt41,tags_v2,tags_v2_104
docs,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v2,tags_v2_105
compliance,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v2,tags_v2_13
abuse,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,gpt41,tags_v2,tags_v2_106
privacy,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,gpt41,tags_v2,tags_v2_14
scalable,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,gpt41,tags_v2,tags_v2_107
deployment,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,gpt41,tags_v2,tags_v2_108
admin,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,gpt41,tags_v2,tags_v2_5
geo-ip,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,gpt41,tags_v2,tags_v2_109
geo-ip,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,gpt41,tags_v2,tags_v2_109
dashboard,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v2,tags_v2_65
real-time-analytics,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v2,tags_v2_110
rollback,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,gpt41,tags_v2,tags_v2_43
